,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib
93,AKT1S1,0.0,0.0,6.752391959826506,0.0,7.1720985371910455,5.309186198812035,-4.554029113,7.079994109910104,0.0,0.0,0.0,7.249699406608041,0.0,7.204070893085183,0.0,8.871384358927326,7.125807031140493,7.812759402622101,8.23015672674129,8.021775155526568,0.0,0.0,0.0,7.946742932517169,6.296357807938523,7.244937364787704,0.0
94,ALKBH5,0.0,0.0,6.827896508386329,0.0,7.279125926578842,0.0,0.0,0.0,0.0,0.0,0.0,7.580155922242823,0.0,0.0,0.0,0.0,0.0,0.0,7.72322218157818,7.989326899926694,0.0,4.117102839,0.0,0.0,0.0,0.0,0.0
95,ANKIB1,0.0,0.0,6.5314530764335785,0.0,7.774708253999998,0.0,-4.417234689999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046346444304266,0.0,0.0,8.40434818422797,8.39309238303116,0.0,0.0,0.0,0.0,5.106835531492039,0.0,0.0
96,ANKRD16,0.0,0.0,6.770466398545058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,ANKRD34A,0.0,0.0,4.833458290902476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.934060405721741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,ANKS1A,0.0,0.0,6.786063014609495,0.0,0.0,4.349484529608662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.991676815138785,0.0,7.803556186210414,4.192129609550665,0.0,8.464720614666371,8.527859663107249,0.0,4.285990107999999,0.0,0.0,7.546382486409351,5.6768113397573625,0.0
99,ANKZF1,0.0,0.0,4.267272569314672,0.0,0.0,0.0,0.0,0.0,0.0,-2.1914699059999987,0.0,0.0,0.0,0.0,0.0,8.408323145061933,0.0,0.0,7.373435849029968,8.310212713286377,0.0,0.0,0.0,0.0,5.563944660180791,6.8621255188826105,0.0
100,"ANXA2, ANXA2P2",0.0,0.0,5.309178204283804,0.0,8.726409112999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.449177178716529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33400936820519,0.0,0.0
101,APBA2,0.0,0.0,6.785302183714564,0.0,8.525887109500609,0.0,0.0,0.0,0.0,0.0,0.0,8.048765854780946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,APIP,0.0,0.0,4.830994405580865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,APTX,0.0,0.0,6.75315629778301,0.0,6.875373982000001,0.0,0.0,6.998562990497564,0.0,0.0,0.0,0.0,0.0,5.938540872138852,0.0,0.0,0.0,8.792912856309544,8.105080540949341,7.886723563394376,0.0,0.0,0.0,8.23521258568129,0.0,0.0,0.0
104,ARFGAP1,0.0,0.0,7.224143670617524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.604798108297587,0.0,0.0,8.440825287729256,7.828509044595476,0.0,0.0,0.0,0.0,0.0,5.425289912711261,0.0
105,ARFGEF1,0.0,0.0,6.81056470400712,0.0,0.0,0.0,0.0,0.0,0.0,-0.8704302680000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,ARFGEF2,0.0,0.0,6.745810048726469,0.0,0.0,0.0,0.0,0.0,0.0,-2.812841139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.139995897139445,7.654460440395923,0.0,4.819997939000001,0.0,0.0,0.0,0.0,0.0
107,ARHGAP19,0.0,0.0,5.828744047893739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.826228829875409,6.265980669555715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376076956904216,0.0
108,ARHGAP29,0.0,0.0,5.170829944074698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.990195375613878,5.229400441348501,0.0,0.0,0.0,0.0,4.044139316,0.0,0.0,7.185002605094744,0.0,0.0
109,ARHGAP32,0.0,0.0,6.541821208571767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.055696473171324,7.595340345005677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,ARHGAP39,0.0,0.0,6.551802490678245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470691816836263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.618519392999998,0.0,0.0,0.0,0.0,0.0
111,ARHGAP5,0.0,0.0,7.456289737906972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.494363315269458,0.0,0.0,0.0,0.0,0.0,4.372480491999999,0.0,0.0,5.697555358080269,7.0775662052381705,0.0
112,ARHGEF1,0.0,0.0,6.631437766010971,9.935462370165418,9.969439414091005,0.0,0.0,0.0,8.3976831427785,-2.5946611045,0.0,9.49231815937134,0.0,0.0,0.0,8.485132164620715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.627230669757304,0.0
113,ARHGEF12,0.0,0.0,6.447507338718396,8.73504221283565,8.05342220963631,5.536036514190476,-4.307131743999999,8.113159734990106,8.103083703486014,0.0,0.0,7.701332719552958,0.0,0.0,0.0,8.02721556035574,6.561613011735743,7.79284112978049,0.0,0.0,0.0,0.0,0.0,8.493744243008662,7.387178152045453,6.419167628933977,0.0
114,ARHGEF17,0.0,0.0,6.704784949448417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.292960948045538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416480814,0.0,0.0,0.0,0.0,0.0
115,ARHGEF18,0.0,0.0,6.754872207421745,0.0,0.0,0.0,-4.980012950999999,0.0,0.0,-2.562759316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.217855352541628,8.04089653894211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,ARHGEF2,0.0,0.0,7.771868720970893,0.0,0.0,0.0,-4.485448548999999,0.0,0.0,-2.1767598204,0.0,0.0,0.0,8.66653763948507,0.0,8.198422918832785,0.0,0.0,8.053234592952924,8.920246214051478,0.0,0.0,0.0,0.0,8.318996021154941,0.0,0.0
117,ARHGEF3,0.0,0.0,6.538643040914731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.320357250078246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.736617933422524,0.0
118,ARHGEF35,0.0,0.0,7.248501813823539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5517280252027845,0.0,0.0
119,ARHGEF5,0.0,0.0,6.750152569327781,0.0,0.0,0.0,-4.909457081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480425108316585,7.626751304869494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.791381294224436,6.257329050471156,0.0
120,ATAD2,0.0,0.0,5.633186754118046,0.0,0.0,0.0,0.0,0.0,0.0,-2.416825266,0.0,0.0,0.0,0.0,0.0,8.00262348726289,0.0,0.0,0.0,0.0,0.0,4.804611070000001,0.0,0.0,5.527147233422106,6.951461175159955,0.0
121,ATF2,0.0,0.0,6.759406172272529,0.0,0.0,0.0,0.0,0.0,0.0,-2.4121444136666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.633497566179498,8.331788386034923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,ATG13,0.0,0.0,4.945171165685717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945171165685717,0.0,7.762943520835368,7.69851452490478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,ATN1,0.0,0.0,4.682823850337353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.275597337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42537846987049,7.997280619106516,4.663536114999999,0.0,0.0,0.0,0.0,0.0,0.0
124,ATP6V1C2,0.0,0.0,4.878435592807148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,ATRX,0.0,0.0,6.822789386490176,9.366144779445166,8.505093416171466,4.821511130538351,0.0,6.810132065025651,0.0,-2.0890978385,0.0,8.03635306162327,0.0,7.545271525772146,0.0,8.796518329049896,0.0,0.0,8.683277656356085,8.191648712710236,0.0,3.968719706999999,0.0,0.0,0.0,7.151612370092661,0.0
126,AZI1,0.0,0.0,6.645662615174424,9.34138122018819,0.0,0.0,0.0,0.0,0.0,-1.8544555730000003,0.0,0.0,0.0,0.0,0.0,7.982340452774423,0.0,0.0,8.308480097616796,8.13023651267572,4.639226806999999,5.446469927,0.0,0.0,6.0906623971969225,6.727581472836969,0.0
127,BABAM1,0.0,0.0,8.114055679103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.046211541079687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862129862453442,0.0,0.0
128,BAG3,0.0,0.0,5.04635306995311,0.0,0.0,0.0,0.0,0.0,0.0,-0.9324702509999998,0.0,0.0,0.0,6.290414657931571,0.0,8.323629137632299,5.1637162290517304,0.0,8.369368672525258,8.118111801542614,0.0,4.814531996999999,0.0,0.0,0.0,8.019251383415401,0.0
129,BAG6,0.0,0.0,6.731210944268393,0.0,0.0,0.0,0.0,0.0,0.0,-0.9458277665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.495061374159482,8.11895955134042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,BAHD1,0.0,0.0,6.695961605933855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.908205203630893,0.0,0.0,7.916634610871665,7.745773237699301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,BAIAP2,0.0,0.0,4.752215714508984,0.0,0.0,5.608900942074508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.173820186273515,0.0,0.0,4.752215714508984,0.0,8.389382157005306,8.11804564572368,0.0,0.0,0.0,0.0,5.02567265921688,0.0,0.0
132,BANF1,0.0,0.0,6.8485776859891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,BAP1,0.0,0.0,5.100274490087029,0.0,0.0,0.0,0.0,0.0,0.0,-1.882220464,0.0,0.0,0.0,0.0,0.0,0.0,5.100274490087029,0.0,8.010708326378879,7.892990970858703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,BAZ1B,0.0,0.0,6.803804151170336,0.0,0.0,0.0,0.0,0.0,0.0,-2.577669919,9.013461688,0.0,0.0,6.917856636368937,0.0,0.0,0.0,0.0,0.0,0.0,4.350919544999999,0.0,0.0,0.0,4.372396643433782,0.0,0.0
135,BCAR3,0.0,0.0,6.205793886291522,0.0,0.0,4.850328989334533,0.0,0.0,0.0,-2.850625839,0.0,0.0,0.0,7.737182228184074,0.0,8.464823952815397,0.0,0.0,0.0,0.0,0.0,5.039272948999999,0.0,0.0,8.25312108199755,6.314467393167383,0.0
136,BCAS3,0.0,0.0,6.832143124351231,0.0,0.0,0.0,0.0,6.4553758725507935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989043623069152,0.0,0.0,0.0
137,BCL7C,0.0,0.0,6.302485334591209,0.0,7.27756855078692,0.0,-3.721538016,6.76421799378833,0.0,0.0,0.0,7.242091402152539,0.0,0.0,0.0,0.0,0.0,8.547461260881267,8.062997812546172,8.070960922377227,0.0,0.0,0.0,8.288590456065775,5.940185506626711,0.0,0.0
138,BCL9,0.0,0.0,6.576611663554888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.378261846851727,5.261510819678046,0.0,7.8799038874364635,7.781562345404827,0.0,4.060860544999999,0.0,0.0,0.0,6.6206046797698495,0.0
139,BCL9L,0.0,0.0,6.530328803539234,0.0,0.0,5.606635570011229,0.0,7.77347666257133,0.0,0.0,0.0,0.0,6.329073006306194,0.0,0.0,8.587727144487364,6.880115839504047,8.674630588310038,8.379371181366329,8.524902083507815,0.0,0.0,0.0,0.0,6.998111560295248,7.590803323998955,0.0
140,BCLAF1,0.0,0.0,5.628379812640794,0.0,0.0,4.768532106286709,0.0,0.0,0.0,-1.173151624000001,0.0,8.53671450197808,0.0,8.309595295805902,0.0,0.0,5.281095603422154,0.0,8.39208627946815,8.092681218913569,0.0,4.231757665999999,0.0,7.255275679649421,6.721676612399015,0.0,0.0
141,BCR,0.0,0.0,6.379053209371961,0.0,0.0,0.0,-4.510139347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709904066804588,0.0,0.0,8.021628745439997,8.071631057419024,0.0,0.0,0.0,0.0,8.277073372209047,6.669054936651557,6.40328548435041
142,BICD2,0.0,0.0,4.935287864831415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.148055688905705,7.567188478445264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,BIRC7,0.0,0.0,5.55311998759132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,BMI1,0.0,0.0,6.4902395588282396,0.0,0.0,5.430140623449705,0.0,0.0,0.0,0.0,0.0,7.544184927389603,0.0,7.646022623617865,0.0,8.368928857135606,0.0,0.0,8.487274899895873,7.514422730290224,0.0,0.0,0.0,0.0,7.015547084300615,7.475637972133954,0.0
145,BNIP2,0.0,0.0,6.845621178081522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.438506671304745,0.0,0.0,0.0,0.0,8.342453093677571,8.083992201731347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,BOD1L1,0.0,0.0,6.753750694309925,0.0,0.0,5.543913560789847,0.0,5.709685886238698,0.0,-2.6300729840000003,0.0,0.0,0.0,7.906932377895565,0.0,8.671761753734518,0.0,0.0,8.388021080261359,8.277204747885325,0.0,4.236723988999999,0.0,6.631156276693194,5.468083047016348,6.995161651230033,0.0
147,BRAF,0.0,0.0,6.360373578824066,0.0,4.735382925999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.117770213801062,0.0,0.0,7.176364835900609,7.385734874019694,0.0,0.0,0.0,0.0,0.0,6.906946940375017,0.0
148,BRD1,0.0,0.0,6.713901054981823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.306785895674766,8.24740392248155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,BUD13,0.0,0.0,5.875969762428691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.644305771325774,0.0,8.591024370098054,7.631166882718351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,C10orf47,0.0,0.0,6.839263268930878,0.0,0.0,5.523412081243926,-4.527535486999999,0.0,0.0,0.0,0.0,0.0,0.0,7.705790185329527,0.0,8.80986910296585,8.052420524256748,0.0,0.0,0.0,0.0,4.248042308,0.0,0.0,7.642597199482191,7.649554426907075,0.0
151,C10orf81,0.0,0.0,7.162948349468771,0.0,0.0,0.0,-4.939299903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,C11orf68,0.0,0.0,7.108647680868455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700679581847591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,C14orf1,0.0,0.0,6.550334584793393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,C14orf21,0.0,0.0,6.811573308338735,0.0,0.0,0.0,0.0,0.0,0.0,-1.8579931719999998,0.0,0.0,0.0,6.1835912794508285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,C16orf42,0.0,0.0,4.831978914698762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.316062349601879,7.719808741195179,0.0,4.529018603999999,0.0,0.0,0.0,0.0,0.0
156,C18orf25,0.0,0.0,6.426281801712008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.718542178342,0.0,7.749215603216671,6.440643377500168,0.0,8.368420565574322,8.753953972794418,0.0,0.0,0.0,0.0,0.0,6.061145797018811,0.0
157,C19orf21,0.0,0.0,7.128902363058984,9.482002988489464,0.0,5.883270002563051,-2.981856852,0.0,8.806213813154766,0.0,0.0,0.0,0.0,7.754229313518955,0.0,8.699991925858315,6.816275097213739,0.0,0.0,0.0,4.063219642,4.450342656999999,0.0,0.0,5.885861576540987,7.9951952251081835,0.0
158,C19orf47,0.0,0.0,4.52015040368041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,C20orf151,0.0,0.0,7.635363622299694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,C2orf49,0.0,0.0,6.689821643608541,0.0,7.161994424493165,0.0,0.0,0.0,0.0,-1.989034495,0.0,6.989809887711906,0.0,0.0,0.0,8.26586842992686,6.693635924382213,0.0,8.059971139655678,7.6865527559277895,0.0,0.0,0.0,0.0,7.081558782808485,6.513490604215698,0.0
161,C6orf132,0.0,0.0,6.896839437210038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.041948812164296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.20183270374497,5.838478355295785,0.0
162,C9orf142,0.0,0.0,6.782422878130496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,CAD,0.0,0.0,6.815652041123003,0.0,8.446906638,0.0,0.0,0.0,0.0,-2.512385597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.547652536923565,0.0,0.0,4.849632053999999,0.0,0.0,0.0,0.0,0.0
164,CAMSAP1,0.0,0.0,7.102437662263186,0.0,0.0,0.0,0.0,0.0,0.0,-2.26003209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.449882380065338,7.672960936844036,0.0,5.046209429999999,0.0,0.0,0.0,0.0,0.0
165,CAMSAP2,0.0,0.0,5.219033350868073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.835966691176096,0.0,0.0,5.219033350868073,0.0,7.930951115529869,7.892605869864747,0.0,0.0,0.0,0.0,5.665757429232076,0.0,0.0
166,CARD11,0.0,0.0,5.688370786220611,0.0,0.0,0.0,0.0,0.0,0.0,-2.157954357,0.0,0.0,0.0,0.0,0.0,0.0,5.118424066284672,0.0,8.6149621086024,7.8519613625758815,0.0,5.114806899,0.0,0.0,0.0,5.637133150707884,0.0
167,CARHSP1,0.0,0.0,7.0163405634580105,0.0,0.0,0.0,0.0,0.0,0.0,-2.4063832146,0.0,0.0,0.0,7.071096171081814,0.0,0.0,0.0,0.0,8.152114367845448,8.030783921645469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,CASC5,0.0,0.0,6.326505282075769,0.0,0.0,0.0,0.0,0.0,0.0,-2.568083236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086696672935316,0.0,0.0,4.163792304999999,0.0,0.0,8.562111713358249,0.0,0.0
169,CAST,0.0,0.0,6.560232466444219,0.0,0.0,0.0,0.0,0.0,0.0,-1.864023868,0.0,0.0,0.0,0.0,0.0,8.303501982281206,9.385479098148876,0.0,8.41605650613746,8.125532248339292,0.0,0.0,0.0,0.0,6.046981856873155,7.049282043474444,0.0
170,CBX4,0.0,0.0,6.773737847681022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,CBX5,0.0,0.0,6.517352405907741,0.0,0.0,0.0,0.0,0.0,0.0,-2.7657437600000003,0.0,0.0,0.0,7.727002483794709,0.0,0.0,4.207731294231688,0.0,8.096351610788055,7.219790233535812,4.283454610999999,4.394685429999999,0.0,0.0,0.0,6.110821281223632,0.0
172,CBX8,0.0,0.0,5.7941257862487845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.059052614090223,4.60633648918877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.271221101068021,0.0,0.0
173,CCDC111,0.0,0.0,5.165661599488194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.165661599488194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,CCDC6,0.0,0.0,6.319840261257783,0.0,0.0,0.0,0.0,0.0,0.0,-1.9446166079999996,0.0,0.0,0.0,0.0,0.0,5.569732253923972,5.917148705888341,0.0,8.419688805439499,7.884965695187853,0.0,0.0,0.0,0.0,5.304194109741706,0.0,0.0
175,CCDC86,0.0,0.0,6.782864820739577,0.0,0.0,6.148698199921494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65297964460156,0.0,0.0,8.40276567303397,9.068095482472778,0.0,0.0,0.0,0.0,6.577195616923804,7.354618360080484,0.0
176,CCND3,0.0,0.0,5.586805048108739,0.0,7.369263916577604,0.0,0.0,0.0,0.0,0.0,0.0,7.282380594435548,0.0,5.7314709757501126,0.0,0.0,5.586805048108739,0.0,0.0,0.0,4.520521639999999,4.518173698,0.0,0.0,0.0,0.0,0.0
177,CCNK,0.0,0.0,6.819556451144249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.380216160440307,7.855738487922586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,CCNL1,0.0,0.0,6.771495053725217,0.0,5.423939347,0.0,0.0,0.0,0.0,-0.913421082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06752313836322,8.284928981329179,7.988060191755784,0.0,0.0,0.0,8.449834694386594,0.0,0.0,0.0
179,CCT2,0.0,0.0,6.829559734176945,0.0,0.0,5.50886736265305,0.0,7.309478825163078,0.0,0.0,0.0,0.0,0.0,7.850270731494922,0.0,9.1678017979212,6.829559734176945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.367317286768504,7.083546833717116,0.0
180,CD2AP,0.0,0.0,6.898848222955458,0.0,0.0,5.925574096098864,0.0,0.0,0.0,-2.5392204478571427,0.0,0.0,0.0,0.0,0.0,8.249056753427668,0.0,0.0,7.889790219932023,7.806023026582089,0.0,0.0,0.0,0.0,8.349343558955786,7.132801175711128,6.822413576285812
181,CD3EAP,0.0,0.0,7.873062718989174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.500884423662987,0.0,0.0,7.873062718989174,0.0,0.0,7.626041170741074,4.261190638,0.0,0.0,0.0,0.0,0.0,0.0
182,CDC40,0.0,0.0,6.827811832788398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.854628607376279,7.774822360126377,3.867757795,0.0,0.0,0.0,0.0,0.0,0.0
183,CDC42EP2,0.0,0.0,4.876488538288074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.876488538288074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,CDC42EP4,0.0,0.0,7.669063622856074,8.682950067091497,4.467735185000001,0.0,-3.4295268610000003,0.0,8.392519709026422,0.0,0.0,7.7484529025619375,6.4147199973184215,8.43884066620655,0.0,8.133387307438047,6.883539830410472,0.0,0.0,0.0,0.0,4.260096597999999,0.0,0.0,7.750888564824323,7.563681903598576,0.0
185,CDK11B,0.0,0.0,6.787226983666296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.624736042375917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,CDK12,0.0,0.0,6.750244701429232,0.0,0.0,0.0,0.0,0.0,0.0,-1.3200718336666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.103541249159377,8.052329793065617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,CDK5RAP3,0.0,0.0,7.075290340479491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.075290340479491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,CDKN2AIP,0.0,0.0,6.03026373322233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.176494128515294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,CENPC1,0.0,0.0,4.895945016357792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.063626743,0.0,0.0,5.853689255837447,0.0,0.0,0.0,0.0,8.40193844086674,8.094078576028828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,CENPF,0.0,0.0,4.686209230976909,0.0,0.0,0.0,0.0,0.0,0.0,-2.0650414083333337,0.0,0.0,0.0,7.567306688855659,0.0,0.0,0.0,0.0,8.52951380957264,8.039835051248478,4.299099673999999,0.0,0.0,0.0,0.0,0.0,0.0
191,CENPI,0.0,0.0,4.810746075375207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
