,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib,ID,All Pathways
1002,SYF2,0.0,0.0,1.6150304171631191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25949,hsa03040
1003,SYMPK,0.0,0.0,1.3130885436640671,0.0,0.0,0.0,0.0,0.0,0.0,-0.2229340106722891,0.0,0.0,0.0,0.0,0.0,-1.3640343279174691,0.0,0.0,-1.8293868914435376,-1.598437156038342,0.0,-1.352765839635567,0.0,0.0,1.1306978840056374,0.0,0.0,8189,hsa03015 hsa04530
1006,TAB2,0.0,0.0,-2.099232071526266,0.0,0.0,0.0,0.0,0.0,0.0,-1.4576831518872082,0.0,0.0,0.0,1.1385153315531438,0.0,-1.7808920991599837,0.0,0.0,1.4840184649668966,0.0,0.0,0.0,0.0,0.0,-1.868728584211111,0.0,0.0,23118,hsa04010 hsa04064 hsa04380 hsa04620 hsa04621 hsa04657 hsa04668 hsa04936 hsa05130 hsa05131 hsa05132 hsa05135 hsa05140 hsa05145 hsa05161 hsa05162 hsa05168 hsa05169 hsa05170 hsa05171 hsa05417
1011,TBC1D1,0.0,0.0,-2.549672586572766,0.0,0.0,0.0,0.0,0.0,0.0,1.1500733420178355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7721985440068337,1.9066663683136729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23216,hsa04152
1014,TBC1D4,0.0,0.0,1.3327256706331048,-0.2222279069608443,0.3205503095823494,-0.9611059640179598,1.1354679401608003,-1.140009138956077,-1.327001774461812,1.272739346926131,0.0,0.4888608598374285,0.0,0.3666665731337314,0.0,-1.248275760240566,0.170197243660225,-1.0277902490133106,1.5886432933924926,1.0540696577607862,1.4158816580616178,-1.424748238601172,0.0,-1.0500725078996265,-1.3093932769262049,0.3382277075414667,0.0,9882,hsa04919 hsa04931 hsa05415
1022,TCOF1,0.0,0.0,-0.2131809245903927,0.0,-1.322202251026191,0.8617381629533107,0.0,0.0,0.0,1.3401447551593797,-1.686840380410847,0.0,0.0,-1.9337728007917727,0.0,0.0,0.0,0.0,1.21246096400923,0.9453963550356111,2.3302418578054995,1.221170932195741,0.0,0.0,1.1113302125413724,0.0,0.0,6949,hsa03008
1023,TDP1,0.0,0.0,-1.7398302767664424,0.0,0.0,0.0,0.0,0.0,0.0,4.501648370545475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55775,hsa03410
1027,TFEB,0.0,0.0,-1.6961369193958016,0.0,0.0,0.0,0.0,0.0,0.0,-1.9561766547697204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2294644320032573,-1.4320887395829462,0.0,0.0,0.0,0.0,0.0,7942,hsa04020 hsa04137
1028,THOC1,0.0,0.0,1.535860015502703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018680825476476,1.0995421455173957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9984,hsa03013 hsa03040
1030,TJP1,0.0,0.0,-1.5173550813223629,1.1270781532472782,-1.2329146214974749,0.0,0.0,0.0,0.0,-3.5617865701703963,0.0,0.0,0.0,0.3680429934284517,0.0,-1.5892386649385204,-1.5672532302219817,0.0,0.0,0.0,0.0,0.0,0.0,-0.7468475860176499,1.0465399702525693,0.0,0.0,7082,hsa04520 hsa04530 hsa04540 hsa05110 hsa05120 hsa05130
1031,TJP3,0.0,0.0,1.6887306291667574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5507615018748133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9369398624474652,-2.038694499334921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27134,hsa04530
1032,TLE3,0.0,0.0,1.1183893506610143,0.0,0.0,0.0,0.0,0.0,0.0,1.1834263956995066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399996066621755,0.3838517242838783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7090,hsa04310 hsa04330
1036,TMSB4X,0.0,0.0,1.2805697095180408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7190130722330952,0.0,0.0,0.474018181799021,0.2145155189276601,0.0,1.6514397174700648,0.0,0.7621672248146143,0.0,0.0,0.0,7114,hsa04810
1041,TOP2B,0.0,0.0,0.6887251980320331,0.0,0.0,0.0,0.0,0.0,0.0,1.6345003039668795,0.0,0.0,0.0,0.0,0.0,-2.161214083078875,0.0,0.0,2.161942964482772,1.857108453409466,-1.5659269927474675,0.0,0.0,0.0,0.0,0.3329258717469745,0.0,7155,hsa01524
1042,TOP3A,0.0,0.0,-1.434883845772269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3001970127820508,0.0,0.0,1.040699711518514,0.0,0.0,0.0,0.0,0.0,-1.1373193709809415,-1.305648655768555,0.0,7156,hsa03440 hsa03460
1043,TOPBP1,0.0,0.0,-1.5492911082630794,0.0,0.0,0.0,0.0,0.0,0.0,1.7296387457734796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179875373297391,0.8245240725143592,0.9341167213556184,0.0,1.1279084290352894,0.0,0.0,0.0,0.0,11073,hsa03440
1045,TP53,0.0,0.0,0.2772920308439666,0.0,0.0,0.0,2.648557312164909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7157,hsa01522 hsa01524 hsa04010 hsa04071 hsa04110 hsa04115 hsa04137 hsa04151 hsa04210 hsa04211 hsa04216 hsa04218 hsa04310 hsa04722 hsa04919 hsa05012 hsa05014 hsa05016 hsa05131 hsa05160 hsa05161 hsa05162 hsa05163 hsa05165 hsa05166 hsa05167 hsa05168 hsa05169 hsa05200 hsa05202 hsa05203 hsa05205 hsa05206 hsa05210 hsa05212 hsa05213 hsa05214 hsa05215 hsa05216 hsa05217 hsa05218 hsa05219 hsa05220 hsa05222 hsa05223 hsa05224 hsa05225 hsa05226 hsa05230 hsa05417 hsa05418
1046,TP53BP1,0.0,0.0,0.536074650492828,0.0,0.0,0.0,0.0,0.0,0.0,1.2794056608875497,-1.3738400409393337,0.0,0.0,0.3921758241683727,0.0,0.0,0.0,0.0,0.4061160420674716,0.4374894010831877,1.1140167455878758,0.355322561091935,0.0,0.0,-1.5127114166686118,0.0,0.0,7158,hsa04621
1047,TP53BP2,0.0,0.0,1.0487076391681704,0.0,0.0,-0.7557157659524212,0.0,0.0,0.0,1.1420042701018875,0.0,0.0,0.0,-1.8508296050905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1923600273662105,0.0,0.0,0.0,0.0,0.0,7159,hsa04390
1050,TPR,0.0,0.0,-2.0229404453169337,-0.9101234153700452,0.1942708319614913,0.0,1.1056852353738102,0.7511074343627668,0.0,1.6162126692672871,0.0,-1.2704356449601557,-2.494569306635672,-1.5149628053323978,0.0,-1.6388371599602067,-1.4633032023419628,0.0,1.393489025778344,1.3233844197353777,1.0351608182757706,2.8209778968002253,0.0,0.9064029079294962,-2.002750356961654,-1.6948153286259957,0.9849806651155733,7175,hsa03013 hsa05014 hsa05200 hsa05216
1052,TRA2A,0.0,0.0,1.115434529448042,0.0,0.0,-1.0398112551066017,1.974686154276871,0.0,0.0,2.2685658681424576,0.0,0.0,0.0,0.4827826760915512,0.0,-1.4139618644261824,0.0,0.0,1.2641420269033816,0.6619228900086567,0.0,0.0,0.0,0.0,-0.9995034777139048,0.0,-1.0552782382962222,29896,hsa03040 hsa04936
1053,"TRA2A, TRA2B",0.0,0.0,1.0125164904769952,0.0,0.0,0.0,0.0,0.0,0.0,1.7461552974037526,0.0,0.0,0.0,1.6348215401830992,0.0,0.0,0.0,0.0,0.95886523250887,-1.531105016638729,0.0,0.0,0.0,0.0,0.0,1.18771798376913,0.0,29896,hsa03040 hsa04936
1054,TRA2B,0.0,0.0,1.107605854808705,0.0,0.0,0.0,0.0,0.0,0.0,1.8388324960056768,0.0,-2.472202093539048,0.0,0.0,0.0,0.0,0.0,0.0,1.5077835420606154,0.4634895519143919,0.0,0.0,0.0,0.0,1.1574683127272585,0.0,0.0,6434,hsa03040 hsa04936
1056,TREX1,0.0,0.0,0.2754209867310862,0.0,0.0,0.0,0.0,0.0,0.0,-1.546559825589915,0.0,0.0,0.0,0.0,0.0,0.0,-1.8868248111097767,0.0,2.133458335012889,2.144572586311833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11277,hsa04623
1063,TRIP12,0.0,0.0,1.1099936926833596,0.0,0.0,-1.0376040741676258,0.0,-1.4714081583358205,0.0,1.4754426167322077,0.0,0.0,0.0,0.0456617007594989,0.0,0.0,0.0,-1.6177467622920412,-2.848031692503621,-1.7050344050467752,0.0,-1.414843040940457,0.0,0.0383994130347368,0.0,-1.8357971746274515,0.0,9320,hsa04120
1065,TSC2,0.0,0.0,0.1901516204615794,0.0,-1.6209824236160613,-0.8808006283347971,-1.4395279747420322,-0.0005990473165977,0.0,-0.2138653025350154,0.0,0.0,0.0,0.297613607451371,0.0,0.0,-1.2996303982573447,0.0738582572514203,1.5698347361958114,1.0434234319969422,0.0,-1.7686425128720598,0.0,-2.1598168110417038,-1.5025948121735777,0.0,0.0,7249,hsa04072 hsa04115 hsa04140 hsa04150 hsa04151 hsa04152 hsa04211 hsa04218 hsa04714 hsa04910 hsa04919 hsa05163 hsa05165 hsa05168 hsa05231
1067,TTK,0.0,0.0,-1.2310132077035596,0.0,0.0,0.0,0.0,0.0,0.0,-0.1992521925307206,0.0,0.0,1.0876604242558807,0.0,0.0,0.0,-1.418563007542769,0.0,1.7884481949684552,1.8349575648543024,0.0,0.0,0.0,0.0,1.0158043609399616,0.0,0.0,7272,hsa04110
1069,TXNRD3,0.0,0.0,1.159755310309074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114112,hsa00450 hsa05200 hsa05225
1070,U2AF2,0.0,0.0,1.0948497541509203,0.0,0.0,0.0,0.0,0.0,0.0,1.4087454659232077,0.0,0.0,0.0,0.0,0.0,1.0748119381187606,0.0,0.0,0.532395545232816,0.3998615912550838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11338,hsa03040
1071,U2SURP,0.0,0.0,0.295814627995333,0.0,0.0,0.0,0.0,0.0,0.0,3.990166337005105,0.0,0.0,0.0,-1.689352458287944,0.0,1.4127323952243422,0.0,0.0,1.5597791868825952,1.6752551139324354,0.0,0.0,0.0,0.0,0.2909807138303386,0.0,0.0,23350,hsa03040
1072,UBA1,0.0,0.0,-1.895237714746097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9180235817459884,0.0,1.2017857397933167,0.0,0.0,1.1144411002115724,-0.0785450762009647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7317,hsa04120 hsa05012 hsa05022
1075,UBE4B,0.0,0.0,-1.7798977263694389,0.0,0.0,0.0,0.0,0.0,0.0,1.6210579295205363,0.0,0.0,0.0,0.0,0.0,0.0,-1.6657807971009628,0.0,1.3199026035834975,1.2487841347796864,0.0,1.262091453124916,1.8344752477644228,0.0,0.0,0.0,0.0,10277,hsa04120 hsa04141
1076,UBR5,0.0,0.0,-1.5566717272561916,0.0,0.0,0.0,0.0,0.0,0.0,2.137290053059376,0.0,0.0,0.0,-1.1458763013782811,0.0,-1.6278490407881394,0.0,0.0,1.5843861898065688,1.3523988159732427,0.0,0.0,0.0,0.0,-1.2781153173491553,-1.2098594418905515,0.0,51366,hsa04120
1077,UBXN6,0.0,0.0,-1.861178762643397,0.0,0.0,0.0,0.0,0.0,0.0,-1.2580445625409629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80700,hsa04141
1079,UCK2,0.0,0.0,-2.1768704507790084,0.0,0.0,-0.8810460989758588,-1.3462560204375846,-1.6466540117350503,0.0,1.5998088801569783,0.0,0.0,0.0,-3.049629763596496,0.0,-1.1592084678833063,-4.053980170457044,-1.458313009351585,-1.35491518696652,-2.1440771651038304,0.0,0.0,0.0,-1.1228499928342688,0.0,-1.013283226929299,0.0,7371,hsa00240 hsa00983 hsa01100 hsa01232
1081,UIMC1,0.0,0.0,0.3506284052491684,0.0,0.0,0.0,0.0,0.0,0.0,1.9137700508392828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9490009040835348,1.0708432699008454,1.8643272709232348,0.0,0.0,-0.7591960037129591,0.0,0.0,0.0,51720,hsa03440
1082,ULK1,0.0,0.0,-1.5273621289089503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1802729744425289,0.0,0.0,0.0,1.2268433959174343,0.0,-0.800120362048877,1.3397387922422617,0.0,0.0,-1.5024249479776652,0.0,0.0,-1.2172581339846422,0.0,0.0,8408,hsa04137 hsa04140 hsa04150 hsa04152 hsa04211 hsa05010 hsa05014 hsa05016 hsa05017 hsa05022
1083,UNG,0.0,0.0,-1.6111631898711776,0.0,0.0,0.0,0.0,0.0,0.0,-1.2186451247055423,-1.5547925859891814,0.0,0.0,0.0,0.0,0.0,-1.8148888055913703,0.0,-1.3676209370282388,-1.2164316423913677,0.0,-1.102860040621781,0.0,0.0,0.0,-1.095073882019831,0.0,7374,hsa03410 hsa05340
1086,USP1,0.0,0.0,1.5267258838193625,0.0,-1.0176182967869374,0.0,0.0,0.0,0.0,-1.0185169752719996,-1.7402882671874114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.839477355667478,-1.3688981904564206,-1.5273758241405988,0.0,0.0,0.0,0.0,0.0,0.0,7398,hsa03460
1089,USP39,0.0,0.0,-2.7720450611387726,0.0,0.0,0.0,0.0,0.0,0.0,-1.4389659156013583,0.0,0.0,0.0,0.7382963316845718,0.0,1.1128816238266164,0.0,0.0,1.4204835878367554,1.3073450304422194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10713,hsa03040
1092,VCL,0.0,0.0,1.4837159055476858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377744356095393,0.0,0.3250256265836531,0.0,0.0,0.0,0.0,0.0,1.5394263062731686,0.0,0.0,0.0,0.0,0.0,7414,hsa04510 hsa04520 hsa04670 hsa04810 hsa05100 hsa05131 hsa05146
1095,VPS4B,0.0,0.0,0.3996268231569589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3134896857712228,-1.5252958298191044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9525,hsa03250 hsa04144 hsa04217
1099,WDR33,0.0,0.0,-1.0293334833811278,0.0,0.0,0.0,0.0,0.0,0.0,1.4908920269535944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967448218259368,1.2538461368256637,0.0,0.0,0.0,0.0,0.0,0.0,1.023475097295962,55339,hsa03015
1101,WDR43,0.0,0.0,-2.5625491821150725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8960481182224116,0.0,0.0,0.0,0.0,1.393656347202722,1.3247607941975994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23160,hsa03008
1104,WFS1,0.0,0.0,1.3736102530508167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736102530508167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7466,hsa04141
1110,WWC1,0.0,0.0,-1.475807860431018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6233564051695353,-1.734014448275724,0.0,-1.5305661591517907,0.0,0.0,0.0,0.0,0.0,23286,hsa04390 hsa04392
1112,XPC,0.0,0.0,-1.0645792507155447,0.0,0.0,0.0,1.39178950536632,0.0,0.0,1.5259650891862633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022806892637371,2.020853286159734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7508,hsa03420
1113,XRN2,0.0,0.0,-1.0528328719230051,0.0,-1.1914428494890892,0.0,0.0,-0.850298057782168,0.0,1.7329834813296912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442546734144235,1.6666441204112954,0.0,0.0,0.0,0.0,0.0,0.0,-1.0047052081260657,22803,hsa03008 hsa03018
1114,YAP1,0.0,0.0,1.3249718865074904,0.0,0.0,0.0,1.9101243536861832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4962738847034418,0.0,0.0,0.0,-1.4610486758928054,-1.885130053263934,0.0,0.0,1.2399617664599167,1.6392466129387082,0.0,10413,hsa04390 hsa04392
1128,"ZFP36L1, ZFP36L2",0.0,0.0,-1.6959890406240163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,hsa04218
1130,ZFYVE16,0.0,0.0,-2.756891625083681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5452935766671896,1.5439533043090468,0.0,1.0857251270519954,0.0,0.9589548759094644,-1.2928804674699432,0.0,0.0,9765,hsa04144 hsa04350
1135,ZNF316,0.0,0.0,0.4421652904005632,0.0,0.0,0.0,0.0,0.0,0.0,1.761581308692569,0.0,0.0,0.0,0.0,0.0,0.0,-2.6610106600735293,0.0,0.0,2.9000587920231635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100131017,hsa05168
1144,ZNF768,0.0,0.0,1.1971960851483543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1536793466066422,0.0,-1.2526009746139233,0.0,0.0,0.0,0.0,0.0,0.0,79724,hsa05168
1149,ZYX,0.0,0.0,-1.5112442243052,0.0,0.0,0.0,0.0,0.0,0.0,0.1689540874008085,0.0,0.0,-1.3088288990693209,-1.577299401795586,0.0,-1.252536433111237,-1.4764841032492126,0.0,-1.4050087664821962,-1.611276430611124,-1.1651466329556557,0.8218106753507513,0.0,0.0,0.0,-1.7108596932265854,0.0,7791,hsa04510
1151,"ACTA1, ACTA2, ACTB, ACTC1, ACTG1, ACTG2, POTEE, POTEF, POTEI",0.0,0.0,0.0,0.7917982051154324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,hsa04814
1152,ADAM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.314028423181732,1.0300600968469436,0.0,0.0,0.0,0.0,0.0,-1.9018052528191076,0.0,0.0,-4.823291248802938,0.0,0.0,0.0,0.0,0.0,-1.1740379435155035,-1.603339865895745,0.0,6868,hsa04330 hsa05010 hsa05120 hsa05171
1154,ATXN1L,0.0,0.0,0.0,-0.4516135239309573,0.7649325941824362,-1.020774088520338,0.0,0.0,-1.3065335506937472,1.0317142528092684,0.0,0.0,0.0,0.2210173164330659,0.0,-1.4945223483562544,-1.336389388682121,0.0,0.0,0.0,1.204205596523321,0.9059541812069064,0.0,0.0,-1.3647766503546634,-1.3642784826896333,0.0,342371,hsa04330 hsa05017 hsa05022
1157,DDX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4974474748648157,0.0,0.0,0.0,-2.1901876195035666,0.0,0.0,0.0,0.0,2.579621646447413,2.263753082688754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655,hsa03040 hsa05202 hsa05205
1161,EPHA2,0.0,0.0,0.0,-0.3494326436744348,0.8279567594215105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2773281566956185,-1.3281717739106935,0.0,0.243191090637481,-1.6036359547683845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1476846371930187,-0.1093511803947976,1.290705401750588,1969,hsa04010 hsa04014 hsa04015 hsa04151 hsa04360
1162,EXOC4,0.0,0.0,0.0,-0.4081622811926274,0.8046481448551707,-0.9481938199144356,0.0,0.0,-0.7764437894090441,0.0,0.0,0.0,0.0,0.0,0.0,-1.3182753159702036,0.0,0.0,1.3834386336523046,1.3750662662569328,0.0,3.2457450796413334,0.0,1.069210982768601,-1.1992629982952845,0.0,0.0,60412,hsa05132
1164,FRS2,0.0,0.0,0.0,-0.35576136051903,0.0,0.0,0.0,0.0,-1.184563413843046,0.0,0.0,0.0,0.0,0.0,0.0,0.4850060987186567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316982877385566,0.0,1.0674157123772805,0.0,10818,hsa04714 hsa04722 hsa05205
1167,IMPDH2,0.0,0.0,0.0,1.145374336489029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3615,hsa00230 hsa00983 hsa01100 hsa01232
1168,IQGAP2,0.0,0.0,0.0,-0.6009644952468477,1.1126980627709977,-0.8045523385049237,0.0,0.0,-1.755160088043238,0.0,0.0,0.0,0.0,-1.1408289448140785,0.0,0.0,0.0,0.0,2.4038324625518475,2.927341015252773,1.2905961180023178,1.2906516723633366,0.0,0.0,0.0,0.0,0.0,10788,hsa04810
1172,OPTN,0.0,0.0,0.0,0.0,0.0,-0.7916734072752426,0.0,0.0,-0.8993036939299013,0.0,1.0772349375949943,0.0,0.0,0.0,0.0,-1.972576123036923,0.0,0.0,-1.1900696972787868,-1.2004382805028186,0.0,1.3397328518608853,0.0,0.0,0.0,-1.3730850769394336,0.0,10133,hsa04137 hsa05014 hsa05022
1174,PDE4D,0.0,0.0,0.0,-1.098823266467588,0.0,0.0,-1.1407470235764718,0.8381780447097043,-1.1414237636861122,0.0,-1.110559288207975,0.0,0.0,0.8843227337386955,0.0,0.0,0.0,0.0,0.0,0.0,-1.3541263864777966,0.0,0.0,0.8817648375733993,0.0,0.0,0.0,5144,hsa00230 hsa01100 hsa04024 hsa04928 hsa05032
1177,RPL37A,0.0,0.0,0.0,1.111525300172314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5481986017853422,0.0,0.0,6168,hsa03010 hsa05171
1178,SLC9A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2733740921673689,0.0,0.0,0.0,0.0,0.0,0.0,-2.320924305724008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826969299300417,-1.667110317505947,-2.76462520917683,0.0,84679,hsa04260
1179,SOS1,0.0,0.0,0.0,-0.3361759145365739,0.9035246635750748,-1.5049007142311357,0.0,0.8202683529863701,-1.47983858784653,0.0,0.0,0.0,0.0,-2.470922822099014,0.0,-2.1588683202240846,0.0,0.9257704666677709,1.4401618125859283,2.0128893790504474,0.0,0.0,0.0,1.049285961610052,0.0550217302431562,0.27794814849959,0.0,6654,hsa01521 hsa01522 hsa04010 hsa04012 hsa04014 hsa04062 hsa04068 hsa04072 hsa04150 hsa04151 hsa04510 hsa04540 hsa04630 hsa04650 hsa04660 hsa04662 hsa04664 hsa04714 hsa04722 hsa04810 hsa04910 hsa04912 hsa04915 hsa04917 hsa04926 hsa04935 hsa05034 hsa05160 hsa05161 hsa05163 hsa05165 hsa05200 hsa05205 hsa05206 hsa05207 hsa05208 hsa05210 hsa05211 hsa05213 hsa05214 hsa05215 hsa05220 hsa05221 hsa05223 hsa05224 hsa05225 hsa05226 hsa05231
1188,AKT2,0.0,0.0,0.0,0.0,-1.0077193231952777,0.0,0.0,0.0,0.0,2.5649912815869973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,hsa01521 hsa01522 hsa01524 hsa04010 hsa04012 hsa04014 hsa04015 hsa04022 hsa04024 hsa04062 hsa04066 hsa04068 hsa04071 hsa04072 hsa04140 hsa04150 hsa04151 hsa04152 hsa04210 hsa04211 hsa04213 hsa04218 hsa04261 hsa04370 hsa04371 hsa04380 hsa04510 hsa04550 hsa04611 hsa04613 hsa04620 hsa04625 hsa04630 hsa04660 hsa04662 hsa04664 hsa04666 hsa04668 hsa04722 hsa04725 hsa04728 hsa04810 hsa04910 hsa04914 hsa04915 hsa04917 hsa04919 hsa04920 hsa04922 hsa04923 hsa04926 hsa04929 hsa04931 hsa04932 hsa04933 hsa04935 hsa04936 hsa04973 hsa05010 hsa05017 hsa05131 hsa05132 hsa05135 hsa05142 hsa05145 hsa05152 hsa05160 hsa05161 hsa05162 hsa05163 hsa05164 hsa05165 hsa05166 hsa05167 hsa05168 hsa05169 hsa05170 hsa05200 hsa05205 hsa05207 hsa05208 hsa05210 hsa05211 hsa05212 hsa05213 hsa05214 hsa05215 hsa05218 hsa05220 hsa05221 hsa05222 hsa05223 hsa05224 hsa05225 hsa05226 hsa05230 hsa05231 hsa05235 hsa05415 hsa05417 hsa05418
1189,ANTXR1,0.0,0.0,0.0,0.0,-1.1897956740249953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84168,hsa04621
1191,ARNT,0.0,0.0,0.0,0.0,-1.4990423522619556,0.0,0.0,0.0,0.0,0.0,0.0,-1.1744828127281812,0.0,0.0,0.0,0.0,0.0,0.0,-2.40947936229574,-3.0451435504713427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,hsa04066 hsa04934 hsa05200 hsa05207 hsa05208 hsa05211
1194,BAD,0.0,0.0,0.0,0.0,-1.7176273724717372,0.0,0.0,0.0,0.0,1.3764669372282372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3023930870018525,0.4934458871088114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572,hsa01521 hsa01522 hsa01524 hsa04012 hsa04014 hsa04022 hsa04024 hsa04062 hsa04140 hsa04151 hsa04210 hsa04370 hsa04510 hsa04722 hsa04910 hsa04919 hsa05010 hsa05014 hsa05020 hsa05022 hsa05145 hsa05152 hsa05160 hsa05161 hsa05162 hsa05165 hsa05168 hsa05170 hsa05200 hsa05203 hsa05207 hsa05208 hsa05210 hsa05211 hsa05212 hsa05213 hsa05215 hsa05218 hsa05220 hsa05221 hsa05223 hsa05225 hsa05417
1197,BET1,0.0,0.0,0.0,0.0,1.220936986909387,0.8744920455348006,0.0,0.0,0.8363541229628063,1.5705669839607588,0.0,0.0,0.0,-2.69966752721017,0.0,0.0,0.0,0.0,-1.1043925078679622,-1.44745295026085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10282,hsa04130
